,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
10427,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
10428,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
10429,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
10430,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
10431,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
10432,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
10433,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
10434,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
10435,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Starbucks,43.668071,-79.388367,Coffee Shop
10436,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
10437,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
10438,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
10439,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
10440,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,7 West Cafe,43.66866503275271,-79.38682953936424,Café
10441,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Flash,43.66431873076484,-79.38019013536531,Strip Club
10442,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
10443,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Joe Fresh,43.661956,-79.38016,Clothing Store
10444,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Petro-Canada,43.666637,-79.378028,Gas Station
10445,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,McDonald's,43.668853535621594,-79.38596211512765,Fast Food Restaurant
10446,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
10447,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
10448,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
10449,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
10450,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts School
10451,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
10452,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
10453,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
10454,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
10455,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
10456,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,T-Swirl Crepe,43.663452,-79.384125,Creperie
10457,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
10458,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
10459,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Express Pizza,43.66378730691813,-79.38022420876023,Pizza Place
10460,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
10461,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
10462,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
10463,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
10464,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
10465,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
10466,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Rolltation,43.669388,-79.386566,Sushi Restaurant
10467,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
10468,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
10469,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
10470,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
10471,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Cooper Koo Family YMCA,43.65324910177244,-79.35800826343677,Distribution Center
10472,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
10473,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
10474,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
10475,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
10476,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
10477,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
10478,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
10479,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
10480,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
10481,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Underpass Park,43.65576361726024,-79.3548059463501,Park
10482,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Aviary,43.65363394725125,-79.35466212072043,Pub
10483,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
10484,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
10485,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
10486,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
10487,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
10488,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
10489,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
10490,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Corktown Common,43.655617799749734,-79.3562113397429,Park
10491,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
10492,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
10493,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Starbucks,43.651613,-79.364917,Coffee Shop
10494,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
10495,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
10496,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
10497,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
10498,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
10499,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
10500,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
10501,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
10502,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
10503,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
10504,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
10505,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
10506,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Flame Shack,43.656844075440546,-79.35891727496157,Restaurant
10507,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Residence & Conference Centre,43.65304,-79.35704,Hotel
10508,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
10509,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
10510,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Wine Rack,43.656573,-79.356928,Wine Shop
10511,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,FUEL+,43.653193,-79.355867,Coffee Shop
10512,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Nava Social,43.656678,-79.356516,Café
10513,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
10514,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antique Shop
10515,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
10516,"Regent Park, Harbourfront (Downtown Toronto)",43.6542599,-79.3606359,Sumach-Shuter Parkette,43.65848972987893,-79.35869192148257,Playground
10517,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
10518,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
10519,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
10520,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
10521,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
10522,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
10523,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.6578670583589,-79.3811759912352,Middle Eastern Restaurant
10524,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
10525,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
10526,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
10527,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
10528,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
10529,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
10530,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
10531,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
10532,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
10533,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
10534,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,DAVIDsTEA,43.65521877547618,-79.38094518163427,Tea Room
10535,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
10536,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
10537,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
10538,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
10539,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Danish Pastry House,43.654574,-79.38074,Bakery
10540,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
10541,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
10542,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
10543,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
10544,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,College Park Area,43.659453,-79.383785,Park
10545,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,HomeSense,43.6531486,-79.3794184,Furniture / Home Store
10546,"Garden District, Ryerson (Downtown Toronto)",43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
